market,company,report,filer,date,rcp
유,새론오토모티브,주식등의대량보유상황보고서(일반),김형인,2026.06.16,20260616000015
코,뉴인텍,주식등의대량보유상황보고서(일반),장기수,2026.06.15,20260615000446
코,푸드나무,주식등의대량보유상황보고서(약식),김유선,2026.06.15,20260615000442
코,메디앙스,주식등의대량보유상황보고서(일반),김은정,2026.06.15,20260615000437
기,에코마케팅,주식등의대량보유상황보고서(일반),비씨피이이에이비드코원,2026.06.15,20260615000435
코,케어랩스,주식등의대량보유상황보고서(일반),원익홀딩스,2026.06.15,20260615000427
코,푸드나무,주식등의대량보유상황보고서(일반),김우주,2026.06.15,20260615000426
코,성광벤드,주식등의대량보유상황보고서(약식),J.P.MORGANSECURITIESPLC,2026.06.15,20260615000415
유,녹십자홀딩스,주식등의대량보유상황보고서(일반),허일섭,2026.06.15,20260615000399
유,코스모화학 IR,주식등의대량보유상황보고서(일반),코스모앤컴퍼니,2026.06.15,20260615000395
코,핑거 IR,주식등의대량보유상황보고서(약식),몬타나40,2026.06.15,20260615000393
유,HDC,주식등의대량보유상황보고서(일반),정몽규,2026.06.15,20260615000392
코,우듬지팜,주식등의대량보유상황보고서(일반),김호연,2026.06.15,20260615000391
코,유니슨,주식등의대량보유상황보고서(약식),비그림파워코리아,2026.06.15,20260615000383
코,제이스코홀딩스,주식등의대량보유상황보고서(일반),캐디언스시스템,2026.06.15,20260615000373
코,에이치엔에스하이텍,주식등의대량보유상황보고서(일반),김정희,2026.06.15,20260615000329
코,톱텍,주식등의대량보유상황보고서(일반),이재환,2026.06.15,20260615000315
기,에이자기관리부동산투자회사,주식등의대량보유상황보고서(약식),양원희,2026.06.15,20260615000313
코,조이웍스앤코,주식등의대량보유상황보고서(약식),나형균,2026.06.15,20260615000311
코,위메이드,주식등의대량보유상황보고서(일반),박관호,2026.06.15,20260615000308
코,조이웍스앤코,주식등의대량보유상황보고서(약식),오하임투자조합,2026.06.15,20260615000302
기,제이케이리버스톤자기관리부동산투자회사,주식등의대량보유상황보고서(약식),최성은,2026.06.15,20260615000290
코,에이비온,주식등의대량보유상황보고서(일반),신영기,2026.06.15,20260615000278
코,더네이쳐홀딩스 IR,주식등의대량보유상황보고서(일반),박영준,2026.06.15,20260615000245
유,IPARK현대산업개발,주식등의대량보유상황보고서(약식),베어링자산운용,2026.06.15,20260615000231
코,라온텍,주식등의대량보유상황보고서(일반),김보은,2026.06.15,20260615000230
코,삼목에스폼,주식등의대량보유상황보고서(일반),에스폼,2026.06.15,20260615000217
유,명신산업,주식등의대량보유상황보고서(일반),엠에스오토텍,2026.06.15,20260615000179
코,전진바이오팜,주식등의대량보유상황보고서(일반),이태훈,2026.06.15,20260615000172
코,미래반도체,주식등의대량보유상황보고서(일반),이정,2026.06.15,20260615000158
유,문배철강,주식등의대량보유상황보고서(일반),배종민,2026.06.15,20260615000144
유,에넥스,주식등의대량보유상황보고서(일반),박진규,2026.06.15,20260615000125
코,중앙백신,주식등의대량보유상황보고서(일반),윤인중,2026.06.15,20260615000118
코,엠에스오토텍,주식등의대량보유상황보고서(일반),송혜승,2026.06.15,20260615000092
유,티웨이홀딩스,주식등의대량보유상황보고서(일반),이기호,2026.06.15,20260615000090
유,씨아이테크,주식등의대량보유상황보고서(약식),이학영,2026.06.15,20260615000088
유,아세아,주식등의대량보유상황보고서(약식),계산산업,2026.06.15,20260615000071
코,피스피스스튜디오,주식등의대량보유상황보고서(일반),박화목,2026.06.15,20260615000038
기,현대홈쇼핑,주식등의대량보유상황보고서(약식),브이아이피자산운용,2026.06.15,20260615000037
유,NICE평가정보,주식등의대량보유상황보고서(약식),"KayneAndersonRudnickInvestmentManagement,LLC",2026.06.15,20260615000034
코,SDN,주식등의대량보유상황보고서(일반),최기혁,2026.06.15,20260615000011
코,리노공업,주식등의대량보유상황보고서(일반),이채윤,2026.06.15,20260615000001
코,셀바이오휴먼텍,주식등의대량보유상황보고서(일반),이권선,2026.06.12,20260612000695
코,웰크론한텍 IR,주식등의대량보유상황보고서(일반),웰크론,2026.06.12,20260612000692
코,GRT,주식등의대량보유상황보고서(일반),신루이샹홀딩리미티드,2026.06.12,20260612000684
코,서진시스템,주식등의대량보유상황보고서(일반),전동규,2026.06.12,20260612000680
유,콜마홀딩스,주식등의대량보유상황보고서(일반),윤상현,2026.06.12,20260612000675
코,성광벤드,주식등의대량보유상황보고서(약식),J.P.MORGANSECURITIESPLC,2026.06.12,20260612000674
코,콜마비앤에이치,주식등의대량보유상황보고서(일반),콜마홀딩스,2026.06.12,20260612000671
코,아이엠바이오로직스,주식등의대량보유상황보고서(일반),하경식,2026.06.12,20260612000667
코,랩지노믹스,주식등의대량보유상황보고서(일반),루하프라이빗에쿼티,2026.06.12,20260612000666
유,대림통상,주식등의대량보유상황보고서(일반),디앤디파트너스,2026.06.12,20260612000665
유,교촌에프앤비,주식등의대량보유상황보고서(일반),권원강,2026.06.12,20260612000652
코,세종텔레콤,주식등의대량보유상황보고서(일반),세종,2026.06.12,20260612000650
코,와이엠,주식등의대량보유상황보고서(일반),넥스런,2026.06.12,20260612000640
유,메리츠금융지주,주식등의대량보유상황보고서(일반),조정호,2026.06.12,20260612000636
코,씨티케이 IR,주식등의대량보유상황보고서(일반),정인용,2026.06.12,20260612000635
코,메타바이오메드,주식등의대량보유상황보고서(일반),오석송,2026.06.12,20260612000634
유,현대로템,주식등의대량보유상황보고서(일반),현대자동차,2026.06.12,20260612000626
코,스마트레이더시스템,주식등의대량보유상황보고서(일반),김용환,2026.06.12,20260612000625
코,알트,주식등의대량보유상황보고서(약식),비디씨파트너스,2026.06.12,20260612000618
코,리드코프,주식등의대량보유상황보고서(일반),디케이마린,2026.06.12,20260612000615
유,아이에스동서,주식등의대량보유상황보고서(일반),권혁운,2026.06.12,20260612000595
코,에이스테크,주식등의대량보유상황보고서(일반),구관영,2026.06.12,20260612000587
코,노을,주식등의대량보유상황보고서(일반),"MSEED,INC.",2026.06.12,20260612000566
유,현대엘리베이터,[기재정정] 주식등의대량보유상황보고서(일반),현대홀딩스컴퍼니,2026.06.12,20260612000556
코,아이에스티이,주식등의대량보유상황보고서(일반),조창현,2026.06.12,20260612000551
코,HC홈센타,주식등의대량보유상황보고서(일반),에이치씨파트너스,2026.06.12,20260612000550
유,현대백화점,주식등의대량보유상황보고서(일반),현대지에프홀딩스,2026.06.12,20260612000549
유,체시스,주식등의대량보유상황보고서(일반),이명곤,2026.06.12,20260612000539
코,다이나믹솔루션,주식등의대량보유상황보고서(약식),이니텍,2026.06.12,20260612000538
코,한국피아이엠,주식등의대량보유상황보고서(일반),송준호,2026.06.12,20260612000537
코,팬스타엔터프라이즈,주식등의대량보유상황보고서(일반),김현겸,2026.06.12,20260612000533
유,대원강업,주식등의대량보유상황보고서(일반),현대지에프홀딩스,2026.06.12,20260612000532
코,티로보틱스,주식등의대량보유상황보고서(일반),안승욱,2026.06.12,20260612000527
유,HD현대 IR,주식등의대량보유상황보고서(일반),정몽준,2026.06.12,20260612000521
유,화인베스틸,주식등의대량보유상황보고서(일반),화인인터내셔날,2026.06.12,20260612000516
코,크레버스,주식등의대량보유상황보고서(일반),김영화,2026.06.12,20260612000509
코,파인디지털,주식등의대량보유상황보고서(약식),한세희,2026.06.12,20260612000487
코,비스토스,주식등의대량보유상황보고서(일반),씨유메디칼,2026.06.12,20260612000484
유,미래에셋증권 IR,[기재정정] 주식등의대량보유상황보고서(일반),미래에셋캐피탈,2026.06.12,20260612000478
코,비투엔,주식등의대량보유상황보고서(일반),엑스트윈스1호조합,2026.06.12,20260612000474
유,경인전자,주식등의대량보유상황보고서(일반),김성은,2026.06.12,20260612000472
유,크래프톤 IR,주식등의대량보유상황보고서(일반),장병규,2026.06.12,20260612000466
코,다이나믹솔루션,주식등의대량보유상황보고서(약식),그린루미너스2호투자조합,2026.06.12,20260612000454
코,아스테라시스,주식등의대량보유상황보고서(일반),서은택,2026.06.12,20260612000451
코,현대바이오,주식등의대량보유상황보고서(일반),씨앤팜,2026.06.12,20260612000445
유,에스엠벡셀,주식등의대량보유상황보고서(일반),에스엠하이플러스,2026.06.12,20260612000394
코,온코크로스,주식등의대량보유상황보고서(일반),김이랑,2026.06.12,20260612000315
코,에스엠,주식등의대량보유상황보고서(약식),"티로우프라이스어소시에이트,인크.",2026.06.12,20260612000309
코,신한제18호스팩,주식등의대량보유상황보고서(약식),더블유자산운용,2026.06.12,20260612000301
코,아나패스,주식등의대량보유상황보고서(일반),이경호,2026.06.12,20260612000265
유,한독,주식등의대량보유상황보고서(일반),김영진,2026.06.12,20260612000264
코,삼성스팩13호,주식등의대량보유상황보고서(약식),더블유자산운용,2026.06.12,20260612000258
코,에이비온,주식등의대량보유상황보고서(약식),김영선,2026.06.12,20260612000235
코,삼성스팩12호,주식등의대량보유상황보고서(약식),더블유자산운용,2026.06.12,20260612000232
코,스튜디오미르,주식등의대량보유상황보고서(일반),유재명,2026.06.12,20260612000230
코,에이텍모빌리티,주식등의대량보유상황보고서(일반),신승영,2026.06.12,20260612000204
코,아이스크림미디어,주식등의대량보유상황보고서(일반),시공테크,2026.06.12,20260612000203
코,아이디피,주식등의대량보유상황보고서(일반),아이디스홀딩스,2026.06.12,20260612000117
유,세우글로벌,주식등의대량보유상황보고서(약식),에이스나노켐,2026.06.12,20260612000080
코,에코아이,주식등의대량보유상황보고서(일반),전종수,2026.06.12,20260612000045
코,다이나믹솔루션,주식등의대량보유상황보고서(일반),비넷,2026.06.12,20260612000037
코,RF머트리얼즈,주식등의대량보유상황보고서(일반),RFHIC,2026.06.11,20260611000665
코,티앤엘,주식등의대량보유상황보고서(일반),최윤소,2026.06.11,20260611000662
코,폰드그룹,주식등의대량보유상황보고서(일반),대명화학,2026.06.11,20260611000646
유,금호에이치티,주식등의대량보유상황보고서(일반),에코볼트,2026.06.11,20260611000634
코,플레이위드,주식등의대량보유상황보고서(일반),드림아크코리아,2026.06.11,20260611000613
코,비씨엔씨,주식등의대량보유상황보고서(일반),김돈한,2026.06.11,20260611000609
코,에이아이코리아,주식등의대량보유상황보고서(일반),안진호,2026.06.11,20260611000598
코,에이팩트,주식등의대량보유상황보고서(약식),브레인자산운용,2026.06.11,20260611000591
코,티이엠씨,주식등의대량보유상황보고서(일반),유원양,2026.06.11,20260611000586
코,유진스팩11호,주식등의대량보유상황보고서(약식),더블유자산운용,2026.06.11,20260611000580
코,엠케이전자,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.06.11,20260611000552
유,코리아써키트,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.06.11,20260611000551
유,코오롱인더,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.06.11,20260611000549
코,제테마,주식등의대량보유상황보고서(일반),김재영,2026.06.11,20260611000548
유,한솔테크닉스,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.06.11,20260611000547
코,한컴,주식등의대량보유상황보고서(일반),한컴위드,2026.06.11,20260611000541
코,자연과환경,주식등의대량보유상황보고서(일반),데이터테크놀로지,2026.06.11,20260611000539
코,씨앤투스,주식등의대량보유상황보고서(일반),하춘욱,2026.06.11,20260611000535
코,큐캐피탈 IR,주식등의대량보유상황보고서(일반),지엔코,2026.06.11,20260611000534
코,RF머트리얼즈,주식등의대량보유상황보고서(일반),한기우,2026.06.11,20260611000530
코,오픈놀,주식등의대량보유상황보고서(일반),권인택,2026.06.11,20260611000523
코,동구바이오제약,주식등의대량보유상황보고서(일반),조용준,2026.06.11,20260611000510
유,제주항공 IR,주식등의대량보유상황보고서(일반),AK홀딩스,2026.06.11,20260611000488
유,애경케미칼 IR,주식등의대량보유상황보고서(일반),AK홀딩스,2026.06.11,20260611000480
코,이삭엔지니어링,주식등의대량보유상황보고서(일반),김창수,2026.06.11,20260611000458
코,제노레이,주식등의대량보유상황보고서(일반),박병욱,2026.06.11,20260611000455
코,크레오에스지,주식등의대량보유상황보고서(일반),큐로홀딩스,2026.06.11,20260611000451
코,신영스팩10호,주식등의대량보유상황보고서(약식),더블유자산운용,2026.06.11,20260611000443
코,디앤디파마텍,주식등의대량보유상황보고서(일반),이슬기,2026.06.11,20260611000427
코,HC보광산업,주식등의대량보유상황보고서(일반),HC홈센타,2026.06.11,20260611000422
코,피에이치에이,주식등의대량보유상황보고서(일반),김상태,2026.06.11,20260611000416
코,네오오토,주식등의대량보유상황보고서(일반),김선현,2026.06.11,20260611000397
코,엘에스스팩1호,주식등의대량보유상황보고서(약식),더블유자산운용,2026.06.11,20260611000391
코,애드바이오텍,주식등의대량보유상황보고서(약식),비케이파트너스투자조합2호,2026.06.11,20260611000377
코,케이엠제약,주식등의대량보유상황보고서(일반),강일모,2026.06.11,20260611000369
유,BYC,[기재정정] 주식등의대량보유상황보고서(일반),한승홀딩스,2026.06.11,20260611000313
유,BYC,[기재정정] 주식등의대량보유상황보고서(일반),한승홀딩스,2026.06.11,20260611000310
유,BYC,[기재정정] 주식등의대량보유상황보고서(일반),한승홀딩스,2026.06.11,20260611000307
유,대한해운,주식등의대량보유상황보고서(일반),에스엠상선,2026.06.11,20260611000305
넥,타이드,주식등의대량보유상황보고서(일반),유창금속공업,2026.06.11,20260611000299
코,케이지에이 IR,주식등의대량보유상황보고서(일반),김옥태,2026.06.11,20260611000280
유,E1,주식등의대량보유상황보고서(일반),구자열,2026.06.11,20260611000262
코,이엘피 IR,[기재정정] 주식등의대량보유상황보고서(일반),이재혁,2026.06.11,20260611000233
코,서울옥션,주식등의대량보유상황보고서(일반),이호재,2026.06.11,20260611000202
코,지아이텍,주식등의대량보유상황보고서(일반),이인영,2026.06.11,20260611000183
코,피에스케이홀딩스,주식등의대량보유상황보고서(일반),박경수,2026.06.11,20260611000163
유,엠씨넥스,주식등의대량보유상황보고서(일반),민동욱,2026.06.11,20260611000141
유,대림통상,주식등의대량보유상황보고서(일반),디앤디파트너스,2026.06.11,20260611000135
코,유성티엔에스,주식등의대량보유상황보고서(약식),브이아이피자산운용,2026.06.11,20260611000094
코,노바렉스,주식등의대량보유상황보고서(일반),권석형,2026.06.11,20260611000058
유,이노션,주식등의대량보유상황보고서(약식),J.P.MORGANSECURITIESPLC,2026.06.11,20260611000029
코,브이엠,주식등의대량보유상황보고서(약식),J.P.MORGANSECURITIESPLC,2026.06.11,20260611000016
코,SAMG엔터 IR,주식등의대량보유상황보고서(일반),김수훈,2026.06.11,20260610000691
코,지에프아이,주식등의대량보유상황보고서(약식),비엔케이 안전 신기술투자조합 제2호,2026.06.10,20260610000686
유,케이티앤지,주식등의대량보유상황보고서(약식),BlackRockFundAdvisors,2026.06.10,20260610000680
유,한미사이언스,주식등의대량보유상황보고서(일반),송영숙,2026.06.10,20260610000678
코,한울소재과학,[기재정정] 주식등의대량보유상황보고서(약식),제이케이(JK)신기술투자조합제1호,2026.06.10,20260610000666
유,온타이드,주식등의대량보유상황보고서(일반),약진통상,2026.06.10,20260610000654
코,코다코,주식등의대량보유상황보고서(일반),한국산업은행,2026.06.10,20260610000648
코,엠투엔,주식등의대량보유상황보고서(일반),디케이마린,2026.06.10,20260610000642
코,리드코프,주식등의대량보유상황보고서(일반),디케이마린,2026.06.10,20260610000635
코,삼성스팩11호,주식등의대량보유상황보고서(약식),더블유자산운용,2026.06.10,20260610000631
유,아세아,주식등의대량보유상황보고서(약식),계산산업,2026.06.10,20260610000630
코,한울소재과학,주식등의대량보유상황보고서(약식),해리슨투자조합1호,2026.06.10,20260610000624
유,HDC,주식등의대량보유상황보고서(일반),정몽규,2026.06.10,20260610000617
코,한울반도체,주식등의대량보유상황보고서(약식),전지윤,2026.06.10,20260610000614
코,휴림에이텍,주식등의대량보유상황보고서(일반),휴림로봇,2026.06.10,20260610000612
유,솔루엠,주식등의대량보유상황보고서(약식),브이아이피자산운용,2026.06.10,20260610000608
코,야스,주식등의대량보유상황보고서(일반),정광호,2026.06.10,20260610000604
코,꿈비,주식등의대량보유상황보고서(일반),박영건,2026.06.10,20260610000598
유,아세아,주식등의대량보유상황보고서(약식),브이아이피자산운용,2026.06.10,20260610000597
코,한울소재과학,주식등의대량보유상황보고서(약식),제이케이(JK)신기술투자조합제1호,2026.06.10,20260610000593
코,차바이오텍 IR,주식등의대량보유상황보고서(일반),차광렬,2026.06.10,20260610000590
코,케이엔제이 IR,주식등의대량보유상황보고서(약식),에셋플러스자산운용,2026.06.10,20260610000587
코,키움히어로제1호스팩,주식등의대량보유상황보고서(약식),더블유자산운용,2026.06.10,20260610000580
코,마이크로컨텍솔,주식등의대량보유상황보고서(약식),에셋플러스자산운용,2026.06.10,20260610000577
유,부국증권,주식등의대량보유상황보고서(일반),김중건,2026.06.10,20260610000570
코,메카로,주식등의대량보유상황보고서(일반),이재정,2026.06.10,20260610000556
코,아바텍,주식등의대량보유상황보고서(약식),LG디스플레이,2026.06.10,20260610000552
유,세아홀딩스,주식등의대량보유상황보고서(일반),이태성,2026.06.10,20260610000546
코,SGA솔루션즈,주식등의대량보유상황보고서(약식),시너지아이비투자,2026.06.10,20260610000540
코,아주IB투자,주식등의대량보유상황보고서(일반),아주,2026.06.10,20260610000536
코,퀀텀레일,주식등의대량보유상황보고서(약식),하이츠투자조합,2026.06.10,20260610000534
코,오가닉티코스메틱,주식등의대량보유상황보고서(일반),SUN YANE,2026.06.10,20260610000531
유,대신증권,주식등의대량보유상황보고서(일반),양홍석,2026.06.10,20260610000527
코,GMI벤처,주식등의대량보유상황보고서(약식),광무,2026.06.10,20260610000524
코,딥커머스,주식등의대량보유상황보고서(일반),DING SHAOYING,2026.06.10,20260610000517
코,포니링크,주식등의대량보유상황보고서(일반),젬백스,2026.06.10,20260610000507
코,씨엑스아이,주식등의대량보유상황보고서(약식),RUIXINGINTERNATIONALHOLDINGSLIMITED,2026.06.10,20260610000503
코,엑스플러스,주식등의대량보유상황보고서(약식),상상인플러스저축은행,2026.06.10,20260610000496
유,한국석유공업,[기재정정] 주식등의대량보유상황보고서(일반),강승모,2026.06.10,20260610000489
코,윙입푸드,주식등의대량보유상황보고서(일반),WANG TING FENG,2026.06.10,20260610000488
유,롯데관광개발,주식등의대량보유상황보고서(약식),브이아이피자산운용,2026.06.10,20260610000487
코,포커스에이아이,주식등의대량보유상황보고서(약식),상상인플러스저축은행,2026.06.10,20260610000483
코,오로라,주식등의대량보유상황보고서(약식),브이아이피자산운용,2026.06.10,20260610000482
코,엘앤씨바이오,주식등의대량보유상황보고서(약식),브이아이피자산운용,2026.06.10,20260610000475
유,달바글로벌,주식등의대량보유상황보고서(약식),브이아이피자산운용,2026.06.10,20260610000471
코,씨엑스아이,주식등의대량보유상황보고서(일반),LIN JINSHENG,2026.06.10,20260610000469
유,롯데칠성음료 IR,주식등의대량보유상황보고서(약식),브이아이피자산운용,2026.06.10,20260610000460
코,로젠,주식등의대량보유상황보고서(일반),대명화학,2026.06.10,20260610000458
유,신원,주식등의대량보유상황보고서(일반),티앤엠커뮤니케이션즈,2026.06.10,20260610000452
코,삼지전자,주식등의대량보유상황보고서(약식),브이아이피자산운용,2026.06.10,20260610000451
코,에이텍,주식등의대량보유상황보고서(일반),신승영,2026.06.10,20260610000450
코,아이스크림미디어,주식등의대량보유상황보고서(일반),시공테크,2026.06.10,20260610000448
코,GC메디아이,주식등의대량보유상황보고서(일반),GC케어,2026.06.10,20260610000446
코,비트맥스,주식등의대량보유상황보고서(약식),에스밸류투자조합,2026.06.10,20260610000445
유,F&F,주식등의대량보유상황보고서(약식),브이아이피자산운용,2026.06.10,20260610000443
코,리메드,주식등의대량보유상황보고서(일반),이근용,2026.06.10,20260610000435
유,미스토홀딩스,주식등의대량보유상황보고서(일반),피에몬테,2026.06.10,20260610000430
유,에이프로젠,주식등의대량보유상황보고서(약식),하베스트로즈,2026.06.10,20260610000429
유,한국석유공업,주식등의대량보유상황보고서(일반),강승모,2026.06.10,20260610000417
기,제이케이리버스톤자기관리부동산투자회사,주식등의대량보유상황보고서(약식),강경덕,2026.06.10,20260610000410
코,HLB펩,주식등의대량보유상황보고서(약식),그레이스신기술조합제75호,2026.06.10,20260610000407
유,SK오션플랜트,주식등의대량보유상황보고서(일반),송무석,2026.06.10,20260610000395
코,오비고,주식등의대량보유상황보고서(일반),장영준,2026.06.10,20260610000381
코,이엠텍,주식등의대량보유상황보고서(일반),정승규,2026.06.10,20260610000354
코,모다이노칩,주식등의대량보유상황보고서(일반),대명화학,2026.06.10,20260610000341
코,SOOP IR,주식등의대량보유상황보고서(약식),UBSAG,2026.06.10,20260610000324
코,제이앤티씨,주식등의대량보유상황보고서(일반),진우엔지니어링,2026.06.10,20260610000306
넥,에이원큐브텍,주식등의대량보유상황보고서(일반),안증호,2026.06.10,20260610000296
코,웨이버스,주식등의대량보유상황보고서(일반),김학성,2026.06.10,20260610000255
유,대상홀딩스,주식등의대량보유상황보고서(약식),명보아이엔씨,2026.06.10,20260610000252
코,가온칩스,주식등의대량보유상황보고서(약식),대신증권,2026.06.10,20260610000236
유,한신공영,주식등의대량보유상황보고서(약식),타이거자산운용투자일임,2026.06.10,20260610000228
코,노머스,주식등의대량보유상황보고서(약식),타이거자산운용투자일임,2026.06.10,20260610000227
코,스맥,주식등의대량보유상황보고서(일반),최영섭,2026.06.10,20260610000225
코,피엔에이치테크,주식등의대량보유상황보고서(일반),현서용,2026.06.10,20260610000216
유,마스턴프리미어리츠,주식등의대량보유상황보고서(약식),코람코자산운용,2026.06.10,20260610000214
유,부국증권,주식등의대량보유상황보고서(약식),케이프투자증권,2026.06.10,20260610000191
코,THE E&M,주식등의대량보유상황보고서(약식),상상인저축은행,2026.06.10,20260610000190
코,텔콘RF제약,주식등의대량보유상황보고서(약식),상상인저축은행,2026.06.10,20260610000188
코,알엔투테크놀로지,주식등의대량보유상황보고서(약식),상상인저축은행,2026.06.10,20260610000187
코,아리바이오홀딩스,주식등의대량보유상황보고서(약식),상상인저축은행,2026.06.10,20260610000186
코,플레이디,[기재정정] 주식등의대량보유상황보고서(일반),SOOP,2026.06.10,20260610000173
코,앤씨앤,주식등의대량보유상황보고서(일반),김경수,2026.06.10,20260610000171
코,마이크로디지탈,주식등의대량보유상황보고서(일반),김경남,2026.06.10,20260610000164
유,이지스레지던스리츠 IR,주식등의대량보유상황보고서(약식),코람코자산운용,2026.06.10,20260610000163
유,이지스밸류플러스리츠 IR,주식등의대량보유상황보고서(약식),코람코자산운용,2026.06.10,20260610000149
유,코람코더원리츠,주식등의대량보유상황보고서(약식),코람코자산운용,2026.06.10,20260610000136
코,엠에프씨,주식등의대량보유상황보고서(일반),황성관,2026.06.10,20260610000128
유,코람코라이프인프라리츠,주식등의대량보유상황보고서(약식),코람코자산운용,2026.06.10,20260610000111
유,보령 IR,주식등의대량보유상황보고서(일반),보령홀딩스,2026.06.10,20260610000102
유,풀무원,주식등의대량보유상황보고서(일반),남승우,2026.06.10,20260610000072
코,코퍼스코리아,주식등의대량보유상황보고서(약식),제이비우리-디에스 콘텐츠 신기조합,2026.06.10,20260610000071
코,에이프릴바이오,주식등의대량보유상황보고서(약식),에스엠시노기술투자,2026.06.10,20260610000067
코,예스티,주식등의대량보유상황보고서(일반),장동복,2026.06.10,20260610000065
코,SDN,주식등의대량보유상황보고서(일반),최기혁,2026.06.10,20260610000012
코,아리바이오LAB,주식등의대량보유상황보고서(일반),아리바이오홀딩스,2026.06.10,20260609000535
코,큐로홀딩스,주식등의대량보유상황보고서(약식),시너지아이비투자,2026.06.09,20260609000534
코,코미코,주식등의대량보유상황보고서(일반),미코,2026.06.09,20260609000533
코,엠로,주식등의대량보유상황보고서(일반),삼성에스디에스,2026.06.09,20260609000532
코,피앤씨테크,주식등의대량보유상황보고서(일반),조광식,2026.06.09,20260609000531
코,쿠콘,주식등의대량보유상황보고서(일반),위피앤씨,2026.06.09,20260609000514
코,리센스메디컬,주식등의대량보유상황보고서(약식),한국산업은행,2026.06.09,20260609000509
코,알지노믹스,주식등의대량보유상황보고서(약식),한국산업은행,2026.06.09,20260609000504
코,더핑크퐁컴퍼니,주식등의대량보유상황보고서(일반),김민석,2026.06.09,20260609000503
코,뉴보텍,주식등의대량보유상황보고서(일반),에코,2026.06.09,20260609000502
코,DH오토리드,주식등의대량보유상황보고서(일반),디에이치글로벌,2026.06.09,20260609000501
코,신한제17호스팩,주식등의대량보유상황보고서(약식),더블유자산운용,2026.06.09,20260609000500
유,다스코 IR,주식등의대량보유상황보고서(일반),한상원,2026.06.09,20260609000499
유,SKC IR,주식등의대량보유상황보고서(일반),SK,2026.06.09,20260609000497
코,성우전자,주식등의대량보유상황보고서(약식),르네상스자산운용,2026.06.09,20260609000494
코,화일약품,주식등의대량보유상황보고서(일반),오성첨단소재,2026.06.09,20260609000485
코,인선이엔티,주식등의대량보유상황보고서(일반),아이에스동서,2026.06.09,20260609000480
유,아진전자부품,주식등의대량보유상황보고서(약식),아진카인텍,2026.06.09,20260609000474
유,유안타증권,주식등의대량보유상황보고서(일반),유안타씨큐리티즈아시아파이낸셜서비시스프라이빗리미티드,2026.06.09,20260609000468
코,다보링크,주식등의대량보유상황보고서(일반),테라사이언스,2026.06.09,20260609000461
유,두산로보틱스,주식등의대량보유상황보고서(일반),두산,2026.06.09,20260609000456
코,빛과전자,주식등의대량보유상황보고서(약식),바로저축은행,2026.06.09,20260609000435
유,두산에너빌리티 IR,주식등의대량보유상황보고서(일반),두산,2026.06.09,20260609000428
유,AJ네트웍스,주식등의대량보유상황보고서(일반),문덕영,2026.06.09,20260609000400
코,한스바이오메드,주식등의대량보유상황보고서(약식),네오영,2026.06.09,20260609000396
코,FSN,주식등의대량보유상황보고서(일반),제이투비,2026.06.09,20260609000395
코,삼일,주식등의대량보유상황보고서(일반),티디,2026.06.09,20260609000394
코,덕산네오룩스,주식등의대량보유상황보고서(약식),베어링자산운용,2026.06.09,20260609000391
코,알체라,주식등의대량보유상황보고서(일반),황영규,2026.06.09,20260609000387
코,오름테라퓨틱,주식등의대량보유상황보고서(일반),이승주,2026.06.09,20260609000382
코,일월지엠엘,주식등의대량보유상황보고서(일반),일월,2026.06.09,20260609000381
유,대림통상,주식등의대량보유상황보고서(일반),디앤디파트너스,2026.06.09,20260609000380
유,SKC IR,주식등의대량보유상황보고서(일반),한국투자2024의1호사모투자,2026.06.09,20260609000375
유,유니켐,주식등의대량보유상황보고서(약식),이노네트,2026.06.09,20260609000368
유,대양금속,주식등의대량보유상황보고서(일반),디와이엠파트너스,2026.06.09,20260609000364
유,유엔젤,주식등의대량보유상황보고서(약식),동심,2026.06.09,20260609000363
코,우림피티에스,주식등의대량보유상황보고서(일반),한규석,2026.06.09,20260609000362
유,유니켐,주식등의대량보유상황보고서(약식),엠제이홀딩컴퍼니,2026.06.09,20260609000361
코,유니크,주식등의대량보유상황보고서(일반),안영구,2026.06.09,20260609000344
코,이엘피 IR,주식등의대량보유상황보고서(일반),이재혁,2026.06.09,20260609000338
유,이지스레지던스리츠 IR,주식등의대량보유상황보고서(약식),미래에셋증권,2026.06.09,20260609000324
코,파커스,주식등의대량보유상황보고서(일반),박창식,2026.06.09,20260609000322
유,이지스밸류플러스리츠 IR,주식등의대량보유상황보고서(일반),코람코주택도시기금위탁관리부동산투자회사,2026.06.09,20260609000278
코,우진비앤지,주식등의대량보유상황보고서(일반),강재구,2026.06.09,20260609000269
코,에코심플렉스,주식등의대량보유상황보고서(일반),송효순,2026.06.09,20260609000252
코,화성밸브,주식등의대량보유상황보고서(일반),장원규,2026.06.09,20260609000235
코,링크제니시스,주식등의대량보유상황보고서(일반),아이디스파워텔,2026.06.09,20260609000210
유,LG디스플레이,주식등의대량보유상황보고서(약식),BlackRockFundAdvisors,2026.06.09,20260609000199
코,한켐,[기재정정] 주식등의대량보유상황보고서(일반),이상조,2026.06.09,20260609000191
